LCLid,StdorToU,Acorn,Acorn_grouped,block_num,energy_sum,group_average,energy_average,tarrif_types,acorn_types
MAC002464,ToU,ACORN-Q,Adversity,95,5229.714,7.526700326,7.817210762,1,17
MAC000820,Std,ACORN-Q,Adversity,95,4980.624001,7.526700326,7.378702224,0,17
MAC000906,Std,ACORN-Q,Adversity,95,8483.620998,7.526700326,12.62443601,0,17
MAC005516,ToU,ACORN-Q,Adversity,95,7068.999,7.526700326,10.34992533,1,17
MAC004231,ToU,ACORN-Q,Adversity,95,6280.587,7.526700326,9.707244204,1,17
MAC001020,Std,ACORN-Q,Adversity,95,8054.969,7.526700326,12.6650456,0,17
MAC001316,Std,ACORN-Q,Adversity,95,3410.666,7.526700326,5.215085626,0,17
MAC001331,Std,ACORN-Q,Adversity,95,4638.107,7.526700326,7.102767228,0,17
MAC005080,ToU,ACORN-Q,Adversity,95,12386.837,7.526700326,19.38472144,1,17
MAC001234,Std,ACORN-Q,Adversity,95,2665.4,7.526700326,4.063109756,0,17
MAC001237,Std,ACORN-Q,Adversity,95,2156.412,7.526700326,3.287213414,0,17
MAC005076,ToU,ACORN-Q,Adversity,95,11888.963,7.526700326,18.57650468,1,17
MAC001146,Std,ACORN-Q,Adversity,95,5561.51,7.526700326,8.413782148,0,17
MAC001238,Std,ACORN-Q,Adversity,95,4106.993,7.526700326,6.260660061,0,17
MAC000365,Std,ACORN-Q,Adversity,95,2065.091,7.526700326,2.872171071,0,17
MAC001137,Std,ACORN-Q,Adversity,95,6885.832001,7.526700326,10.43307879,0,17
MAC000615,Std,ACORN-Q,Adversity,95,1625.518,7.526700326,2.362671512,0,17
MAC001131,Std,ACORN-Q,Adversity,95,6935.179,7.526700326,10.49195008,0,17
MAC000616,Std,ACORN-Q,Adversity,95,2584.143,7.526700326,3.756021802,0,17
MAC001128,Std,ACORN-Q,Adversity,95,2229.249,7.526700326,3.372540091,0,17
MAC000622,Std,ACORN-Q,Adversity,96,6399.612,7.526700326,9.315301311,0,17
MAC001243,Std,ACORN-Q,Adversity,96,5941.614,7.526700326,9.057338415,0,17
MAC005022,ToU,ACORN-Q,Adversity,96,14801.96,7.526700326,19.45067017,1,17
MAC001122,Std,ACORN-Q,Adversity,96,4502.051,7.526700326,9.640366167,0,17
MAC001247,Std,ACORN-Q,Adversity,96,4427.499,7.526700326,6.74923628,0,17
MAC000627,Std,ACORN-Q,Adversity,96,6950.184,7.526700326,10.11671616,0,17
MAC004979,ToU,ACORN-Q,Adversity,96,5332.032,7.526700326,6.960877285,1,17
MAC000056,Std,ACORN-Q,Adversity,96,4958.515,7.526700326,6.09903444,0,17
MAC000364,Std,ACORN-Q,Adversity,96,1853.105,7.526700326,2.577336578,0,17
MAC000054,Std,ACORN-Q,Adversity,96,7754.078,7.526700326,9.537611316,0,17
MAC001257,Std,ACORN-Q,Adversity,96,2352.369,7.526700326,3.585928354,0,17
MAC000657,Std,ACORN-Q,Adversity,96,4201.23,7.526700326,6.115327511,0,17
MAC001106,Std,ACORN-Q,Adversity,96,2375.329,7.526700326,3.593538577,0,17
MAC000391,Std,ACORN-Q,Adversity,96,5328.356001,7.526700326,7.421108636,0,17
MAC000543,Std,ACORN-Q,Adversity,96,3140.786,7.526700326,4.551863768,0,17
MAC001266,Std,ACORN-Q,Adversity,96,4604.440999,7.526700326,7.018964938,0,17
MAC005240,ToU,ACORN-Q,Adversity,96,3467.674,7.526700326,4.599037136,1,17
MAC001153,Std,ACORN-Q,Adversity,96,3444.349,7.526700326,5.210815431,0,17
MAC000599,Std,ACORN-Q,Adversity,96,4360.715,7.526700326,6.356727405,0,17
MAC001162,Std,ACORN-Q,Adversity,96,4939.105,7.526700326,7.77811811,0,17
MAC000061,Std,ACORN-Q,Adversity,96,4740.039,7.526700326,5.830306273,0,17
MAC002997,ToU,ACORN-Q,Adversity,96,2812.819,7.526700326,4.649287603,1,17
MAC001207,Std,ACORN-Q,Adversity,96,1001.951,7.526700326,2.397011962,0,17
MAC003045,ToU,ACORN-Q,Adversity,96,3011.981,7.526700326,4.612528331,1,17
MAC003047,ToU,ACORN-Q,Adversity,96,4311.668,7.526700326,6.582699237,1,17
MAC001218,Std,ACORN-Q,Adversity,96,863.095,7.526700326,1.311694529,0,17
MAC000571,Std,ACORN-Q,Adversity,96,2380.615,7.526700326,3.460196221,0,17
MAC001204,Std,ACORN-Q,Adversity,96,2711.018999,7.526700326,4.120089664,0,17
MAC000560,Std,ACORN-Q,Adversity,96,4722.76,7.526700326,6.854513788,0,17
MAC001193,Std,ACORN-Q,Adversity,96,5824.624,7.526700326,8.838579666,0,17
MAC003088,ToU,ACORN-Q,Adversity,96,5359.071,7.526700326,8.194298165,1,17
MAC003097,ToU,ACORN-Q,Adversity,96,2332.791,7.526700326,3.566958716,1,17
MAC000575,Std,ACORN-Q,Adversity,96,4423.192,7.526700326,6.41972714,0,17
MAC003099,ToU,ACORN-Q,Adversity,96,2518.147,7.526700326,3.850377676,1,17
MAC003102,ToU,ACORN-Q,Adversity,96,1447.528,7.526700326,3.327650574,1,17
MAC001100,Std,ACORN-Q,Adversity,96,3753.128001,7.526700326,5.669377645,0,17
MAC000576,Std,ACORN-Q,Adversity,96,8399.778001,7.526700326,12.1912598,0,17
MAC001226,Std,ACORN-Q,Adversity,96,5439.168999,7.526700326,8.291416157,0,17
MAC002970,ToU,ACORN-Q,Adversity,96,2934.855001,7.526700326,4.842995051,1,17
MAC002963,ToU,ACORN-Q,Adversity,96,3362.140001,7.526700326,5.566456955,1,17
MAC001188,Std,ACORN-Q,Adversity,96,3690.332,7.526700326,5.599896813,0,17
MAC000579,Std,ACORN-Q,Adversity,96,3846.998999,7.526700326,5.583452829,0,17
MAC000558,Std,ACORN-Q,Adversity,96,5958.032,7.526700326,8.659930233,0,17
MAC000580,Std,ACORN-Q,Adversity,96,8200.047998,7.526700326,11.91867442,0,17
MAC003155,ToU,ACORN-Q,Adversity,96,1772.819,7.526700326,7.386745833,1,17
MAC001176,Std,ACORN-Q,Adversity,96,2469.539,7.526700326,3.736065053,0,17
MAC000585,Std,ACORN-Q,Adversity,96,2479.131,7.526700326,3.608633188,0,17
MAC001230,Std,ACORN-Q,Adversity,96,4808.66,7.526700326,7.330274391,0,17
MAC001231,Std,ACORN-Q,Adversity,96,1935.754,7.526700326,6.244367741,0,17
MAC001168,Std,ACORN-Q,Adversity,96,7469.135,7.526700326,11.29975038,0,17
MAC000556,Std,ACORN-Q,Adversity,97,6409.756,7.526700326,9.302984035,0,17
MAC001190,Std,ACORN-Q,Adversity,97,6647.161,7.526700326,10.086739,0,17
MAC000542,Std,ACORN-Q,Adversity,97,5375.374,7.526700326,7.790397101,0,17
MAC004883,ToU,ACORN-Q,Adversity,97,1518.102,7.526700326,3.08557317,1,17
MAC001094,Std,ACORN-Q,Adversity,97,3705.205,7.526700326,5.596986405,0,17
MAC000511,Std,ACORN-Q,Adversity,97,8371.801,7.526700326,11.89176278,0,17
MAC000510,Std,ACORN-Q,Adversity,97,4992.106,7.526700326,7.091059659,0,17
MAC000735,Std,ACORN-Q,Adversity,97,2712.937,7.526700326,7.412396175,0,17
MAC002728,ToU,ACORN-Q,Adversity,97,7836.950999,7.526700326,11.83829456,1,17
MAC000740,Std,ACORN-Q,Adversity,97,5357.998,7.526700326,7.867838473,0,17
MAC001051,Std,ACORN-Q,Adversity,97,1325.297,7.526700326,3.581883784,0,17
MAC000507,Std,ACORN-Q,Adversity,97,7595.627,7.526700326,10.77393901,0,17
MAC001050,Std,ACORN-Q,Adversity,97,7147.421999,7.526700326,10.71577511,0,17
MAC001049,Std,ACORN-Q,Adversity,97,2889.768,7.526700326,4.332485757,0,17
MAC001048,Std,ACORN-Q,Adversity,97,7928.949,7.526700326,11.88747976,0,17
MAC001047,Std,ACORN-Q,Adversity,97,6863.243,7.526700326,10.28971964,0,17
MAC000362,Std,ACORN-Q,Adversity,97,2965.007,7.526700326,4.123792768,0,17
MAC002710,ToU,ACORN-Q,Adversity,97,4921.764999,7.526700326,7.412296685,1,17
MAC000743,Std,ACORN-Q,Adversity,97,9194.733,7.526700326,13.52166618,0,17
MAC000513,Std,ACORN-Q,Adversity,97,1446.646999,7.526700326,2.054896305,0,17
MAC001314,Std,ACORN-Q,Adversity,97,4404.337,7.526700326,6.744773354,0,17
MAC004709,ToU,ACORN-Q,Adversity,97,2183.079999,7.526700326,3.662885905,1,17
MAC001040,Std,ACORN-Q,Adversity,97,9255.099,7.526700326,13.87571065,0,17
MAC001213,Std,ACORN-Q,Adversity,97,5049.593,7.526700326,7.674153496,0,17
MAC000746,Std,ACORN-Q,Adversity,97,4920.818,7.526700326,7.225870778,0,17
MAC000486,Std,ACORN-Q,Adversity,97,1772.872,7.526700326,4.653207348,0,17
MAC004693,ToU,ACORN-Q,Adversity,97,4124.092,7.526700326,6.919617449,1,17
MAC000748,Std,ACORN-Q,Adversity,97,3903.512,7.526700326,5.740458824,0,17
MAC003747,ToU,ACORN-Q,Adversity,97,4052.251999,7.526700326,8.12074549,1,17
MAC001330,Std,ACORN-Q,Adversity,97,6549.634,7.526700326,10.04545092,0,17
MAC001038,Std,ACORN-Q,Adversity,97,3446.94,7.526700326,5.167826087,0,17
MAC002678,ToU,ACORN-Q,Adversity,97,2654.052,7.526700326,3.985063063,1,17
MAC001037,Std,ACORN-Q,Adversity,97,4997.521,7.526700326,7.492535232,0,17
MAC001035,Std,ACORN-Q,Adversity,97,3973.522,7.526700326,5.957304348,0,17
MAC001031,Std,ACORN-Q,Adversity,97,9410.089,7.526700326,14.08695958,0,17
MAC001041,Std,ACORN-Q,Adversity,97,4038.059,7.526700326,6.05406147,0,17
MAC001334,Std,ACORN-Q,Adversity,97,1788.872,7.526700326,2.739467075,0,17
MAC004744,ToU,ACORN-Q,Adversity,97,4822.318,7.526700326,6.908765044,1,17
MAC000718,Std,ACORN-Q,Adversity,97,10827.604,7.526700326,16.23328935,0,17
MAC000684,Std,ACORN-Q,Adversity,97,3136.859,7.526700326,4.5995,0,17
MAC000385,Std,ACORN-Q,Adversity,97,1916.701,7.526700326,2.6695,0,17
MAC000690,Std,ACORN-Q,Adversity,97,5511.989001,7.526700326,8.082095309,0,17
MAC001269,Std,ACORN-Q,Adversity,97,3631.548,7.526700326,5.544348092,0,17
MAC001089,Std,ACORN-Q,Adversity,97,2071.102,7.526700326,3.12855287,0,17
MAC000541,Std,ACORN-Q,Adversity,97,1480.244,7.526700326,2.148394775,0,17
MAC001086,Std,ACORN-Q,Adversity,97,4941.835,7.526700326,7.465007553,0,17
MAC000695,Std,ACORN-Q,Adversity,97,1317.56,7.526700326,1.949053254,0,17
MAC001083,Std,ACORN-Q,Adversity,97,4288.265,7.526700326,6.477741692,0,17
MAC000696,Std,ACORN-Q,Adversity,97,4936.972,7.526700326,7.238961876,0,17
MAC000047,Std,ACORN-Q,Adversity,97,4317.105,7.526700326,5.303568796,0,17
MAC004818,ToU,ACORN-Q,Adversity,98,5599.001,7.526700326,8.056116547,1,17
MAC001275,Std,ACORN-Q,Adversity,98,2282.075,7.526700326,3.478772866,0,17
MAC000702,Std,ACORN-Q,Adversity,98,3868.428,7.526700326,5.697243005,0,17
MAC001298,Std,ACORN-Q,Adversity,98,5150.593,7.526700326,7.863500763,0,17
MAC004811,ToU,ACORN-Q,Adversity,98,3528.719,7.526700326,5.077293525,1,17
MAC000711,Std,ACORN-Q,Adversity,98,8462.395,7.526700326,12.53688148,0,17
MAC001067,Std,ACORN-Q,Adversity,98,2996.563,7.526700326,4.526530211,0,17
MAC001282,Std,ACORN-Q,Adversity,98,2258.163,7.526700326,3.442321646,0,17
MAC000534,Std,ACORN-Q,Adversity,98,1246.592,7.526700326,3.424703297,0,17
MAC000714,Std,ACORN-Q,Adversity,98,2609.238,7.526700326,3.831480177,0,17
MAC000042,Std,ACORN-Q,Adversity,98,7550.818999,7.526700326,9.276190417,0,17
MAC001289,Std,ACORN-Q,Adversity,98,6899.894999,7.526700326,10.51813262,0,17
MAC001062,Std,ACORN-Q,Adversity,98,5963.011,7.526700326,9.021196672,0,17
MAC000041,Std,ACORN-Q,Adversity,98,6851.309,7.526700326,8.416841524,0,17
MAC000527,Std,ACORN-Q,Adversity,98,12332.147,7.526700326,17.54217212,0,17
MAC001293,Std,ACORN-Q,Adversity,98,1607.657,7.526700326,2.450696646,0,17
MAC002786,ToU,ACORN-Q,Adversity,98,3223.133,7.526700326,4.883534849,1,17
MAC000717,Std,ACORN-Q,Adversity,98,2921.546,7.526700326,4.290082233,0,17
MAC003637,ToU,ACORN-Q,Adversity,98,2412.848,7.526700326,4.777916832,1,17
MAC000703,Std,ACORN-Q,Adversity,98,8182.686999,7.526700326,12.0156931,0,17
MAC000891,Std,ACORN-Q,Adversity,98,4222.769,7.526700326,6.28388244,0,17
MAC004064,Std,ACORN-Q,Adversity,98,1520.461,7.526700326,2.529885191,0,17
MAC001455,Std,ACORN-Q,Adversity,98,1894.214,7.526700326,2.91866564,0,17
MAC003161,Std,ACORN-Q,Adversity,98,1754.577,7.526700326,7.250318181,0,17
MAC003168,Std,ACORN-Q,Adversity,98,6119.228,7.526700326,10.9077148,0,17
MAC004946,Std,ACORN-Q,Adversity,98,5185.801,7.526700326,6.734806494,0,17
MAC004944,Std,ACORN-Q,Adversity,98,12408.247,7.526700326,16.50032846,0,17
MAC004943,Std,ACORN-Q,Adversity,98,5019.884001,7.526700326,6.519329871,0,17
MAC004941,Std,ACORN-Q,Adversity,98,2527.075,7.526700326,3.281915585,0,17
MAC004935,Std,ACORN-Q,Adversity,98,4042.202,7.526700326,5.242804151,0,17
MAC004934,Std,ACORN-Q,Adversity,98,7352.636999,7.526700326,9.536494163,0,17
MAC004920,Std,ACORN-Q,Adversity,98,4944.698998,7.526700326,6.405050516,0,17
MAC000269,Std,ACORN-Q,Adversity,98,2394.469,7.526700326,2.93080661,0,17
MAC000268,Std,ACORN-Q,Adversity,98,3731.395001,7.526700326,4.567190943,0,17
MAC004898,Std,ACORN-Q,Adversity,98,4992.261,7.526700326,6.441627096,0,17
MAC004894,Std,ACORN-Q,Adversity,98,14385.112,7.526700326,18.51365766,0,17
MAC004892,Std,ACORN-Q,Adversity,98,7847.183,7.526700326,10.08635347,0,17
MAC004889,Std,ACORN-Q,Adversity,98,6039.04,7.526700326,7.752297818,0,17
MAC005000,Std,ACORN-Q,Adversity,98,6092.273,7.526700326,7.974179319,0,17
MAC004875,Std,ACORN-Q,Adversity,98,3977.353,7.526700326,5.053815756,0,17
MAC003138,Std,ACORN-Q,Adversity,98,4264.945001,7.526700326,7.167974791,0,17
MAC003134,Std,ACORN-Q,Adversity,98,5430.794,7.526700326,8.303966361,0,17
MAC003059,Std,ACORN-Q,Adversity,98,3738.538,7.526700326,5.725173047,0,17
MAC003060,Std,ACORN-Q,Adversity,98,3931.343001,7.526700326,6.002050384,0,17
MAC003064,Std,ACORN-Q,Adversity,98,5797.475,7.526700326,8.851106871,0,17
MAC005056,Std,ACORN-Q,Adversity,98,3881.618,7.526700326,7.096193784,0,17
MAC003070,Std,ACORN-Q,Adversity,98,5173.351,7.526700326,7.898245801,0,17
MAC005053,Std,ACORN-Q,Adversity,98,3035.869,7.526700326,4.736145086,0,17
MAC005052,Std,ACORN-Q,Adversity,98,12745.205,7.526700326,19.88331513,0,17
MAC005045,Std,ACORN-Q,Adversity,98,3289.767,7.526700326,4.334343873,0,17
MAC003084,Std,ACORN-Q,Adversity,99,3133.25,7.526700326,4.790902141,0,17
MAC003096,Std,ACORN-Q,Adversity,99,757.851,7.526700326,1.158793578,0,17
MAC003108,Std,ACORN-Q,Adversity,99,5981.409,7.526700326,9.145885321,0,17
MAC003117,Std,ACORN-Q,Adversity,99,6424.606001,7.526700326,9.823556576,0,17
MAC005019,Std,ACORN-Q,Adversity,99,5138.429,7.526700326,7.917456086,0,17
MAC003123,Std,ACORN-Q,Adversity,99,7048.613997,7.526700326,10.79420214,0,17
MAC003131,Std,ACORN-Q,Adversity,99,4678.723,7.526700326,7.154010704,0,17
MAC005004,Std,ACORN-Q,Adversity,99,2385.865,7.526700326,3.126952818,0,17
MAC004870,Std,ACORN-Q,Adversity,99,7352.243,7.526700326,10.68639971,0,17
MAC004866,Std,ACORN-Q,Adversity,99,10482.979,7.526700326,13.23608459,0,17
MAC004861,Std,ACORN-Q,Adversity,99,8737.307,7.526700326,11.03195328,0,17
MAC004734,Std,ACORN-Q,Adversity,99,9740.668,7.526700326,13.95511175,0,17
MAC004723,Std,ACORN-Q,Adversity,99,6283.744,7.526700326,9.002498567,0,17
MAC004715,Std,ACORN-Q,Adversity,99,1857.748,7.526700326,2.642600285,0,17
MAC004700,Std,ACORN-Q,Adversity,99,11667.707,7.526700326,19.5766896,0,17
MAC000233,Std,ACORN-Q,Adversity,99,2240.916001,7.526700326,2.729495738,0,17
MAC004684,Std,ACORN-Q,Adversity,99,2040.59,7.526700326,3.429563025,0,17
MAC004681,Std,ACORN-Q,Adversity,99,1712.729002,7.526700326,2.873706379,0,17
MAC004680,Std,ACORN-Q,Adversity,99,6718.607998,7.526700326,11.27283221,0,17
MAC004678,Std,ACORN-Q,Adversity,99,2339.443,7.526700326,3.925239933,0,17
MAC000231,Std,ACORN-Q,Adversity,99,3173.547,7.526700326,3.865465286,0,17
MAC004674,Std,ACORN-Q,Adversity,99,9445.488001,7.526700326,15.82158794,0,17
MAC003444,Std,ACORN-Q,Adversity,99,3598.721001,7.526700326,6.987807768,0,17
MAC004667,Std,ACORN-Q,Adversity,99,1146.4,7.526700326,1.920268007,0,17
MAC004663,Std,ACORN-Q,Adversity,99,1014.56,7.526700326,1.699430486,0,17
MAC004659,Std,ACORN-Q,Adversity,99,1837.333,7.526700326,4.628042821,0,17
MAC004735,Std,ACORN-Q,Adversity,99,1471.470999,7.526700326,2.11114921,0,17
MAC004741,Std,ACORN-Q,Adversity,99,10045.938,7.526700326,14.39246132,0,17
MAC004743,Std,ACORN-Q,Adversity,99,1840.688,7.526700326,2.637088825,0,17
MAC004745,Std,ACORN-Q,Adversity,99,2950.571,7.526700326,4.227179083,0,17
MAC004860,Std,ACORN-Q,Adversity,99,3187.713,7.526700326,4.024890152,0,17
MAC004839,Std,ACORN-Q,Adversity,99,2116.593,7.526700326,3.067526087,0,17
MAC004835,Std,ACORN-Q,Adversity,99,3919.121,7.526700326,5.679885507,0,17
MAC004829,Std,ACORN-Q,Adversity,99,4671.523999,7.526700326,6.731302591,0,17
MAC004820,Std,ACORN-Q,Adversity,99,3846.948,7.526700326,5.535176978,0,17
MAC004816,Std,ACORN-Q,Adversity,99,2040.946,7.526700326,2.93661295,0,17
MAC004809,Std,ACORN-Q,Adversity,99,11315.775,7.526700326,16.28169065,0,17
MAC003040,Std,ACORN-Q,Adversity,99,6333.913,7.526700326,9.670096183,0,17
MAC004808,Std,ACORN-Q,Adversity,99,7138.692,7.526700326,10.27149928,0,17
MAC004799,Std,ACORN-Q,Adversity,99,5524.972001,7.526700326,7.938178162,0,17
MAC004796,Std,ACORN-Q,Adversity,99,4823.156,7.526700326,6.959821068,0,17
MAC004791,Std,ACORN-Q,Adversity,99,3789.304,7.526700326,5.444402298,0,17
MAC004780,Std,ACORN-Q,Adversity,99,7059.545001,7.526700326,10.14302443,0,17
MAC004773,Std,ACORN-Q,Adversity,99,9034.592,7.526700326,12.96211191,0,17
MAC004771,Std,ACORN-Q,Adversity,99,2579.075,7.526700326,3.700251076,0,17
MAC004764,Std,ACORN-Q,Adversity,99,3900.559,7.526700326,5.596210903,0,17
MAC000249,Std,ACORN-Q,Adversity,99,24389.264,7.526700326,42.78818245,0,17
MAC004652,Std,ACORN-Q,Adversity,99,2372.404,7.526700326,3.973876046,0,17
MAC003038,Std,ACORN-Q,Adversity,99,3503.692999,7.526700326,5.349149617,0,17
MAC000285,Std,ACORN-Q,Adversity,99,2396.879,7.526700326,3.28339589,0,17
MAC002832,Std,ACORN-Q,Adversity,100,2888.582,7.526700326,4.396624049,0,17
MAC005228,Std,ACORN-Q,Adversity,100,7730.032998,7.526700326,10.25203315,0,17
MAC002838,Std,ACORN-Q,Adversity,100,5382.843,7.526700326,8.168198786,0,17
MAC002840,Std,ACORN-Q,Adversity,100,10778.203,7.526700326,16.4301875,0,17
MAC002846,Std,ACORN-Q,Adversity,100,5173.393,7.526700326,7.850368741,0,17
MAC002852,Std,ACORN-Q,Adversity,100,17786.283,7.526700326,27.4479676,0,17
MAC002854,Std,ACORN-Q,Adversity,100,4076.873001,7.526700326,6.18645372,0,17
MAC002856,Std,ACORN-Q,Adversity,100,9874.525003,7.526700326,14.98410471,0,17
MAC002867,Std,ACORN-Q,Adversity,100,1670.67,7.526700326,3.7126,0,17
MAC002875,Std,ACORN-Q,Adversity,100,3478.672,7.526700326,5.721499999,0,17
MAC002878,Std,ACORN-Q,Adversity,100,5887.08,7.526700326,9.66679803,0,17
MAC002882,Std,ACORN-Q,Adversity,100,1679.293,7.526700326,2.761995066,0,17
MAC002887,Std,ACORN-Q,Adversity,100,5143.161,7.526700326,9.542042672,0,17
MAC005194,Std,ACORN-Q,Adversity,100,6245.554,7.526700326,8.23951715,0,17
MAC002898,Std,ACORN-Q,Adversity,100,1236.349,7.526700326,2.040179868,0,17
MAC002825,Std,ACORN-Q,Adversity,100,5485.723,7.526700326,8.375149619,0,17
MAC002899,Std,ACORN-Q,Adversity,100,2074.796,7.526700326,3.418115321,0,17
MAC002824,Std,ACORN-Q,Adversity,100,8550.960001,7.526700326,12.97566009,0,17
MAC005237,Std,ACORN-Q,Adversity,100,6791.412,7.526700326,9.007177719,0,17
MAC002743,Std,ACORN-Q,Adversity,100,6231.839,7.526700326,9.413654079,0,17
MAC002747,Std,ACORN-Q,Adversity,100,5608.047,7.526700326,8.484186082,0,17
MAC005265,Std,ACORN-Q,Adversity,100,2429.511,7.526700326,3.235034621,0,17
MAC002771,Std,ACORN-Q,Adversity,100,1772.922,7.526700326,2.686245455,0,17
MAC002773,Std,ACORN-Q,Adversity,100,1715.804,7.526700326,4.806173669,0,17
MAC002775,Std,ACORN-Q,Adversity,100,6029.103,7.526700326,9.135004546,0,17
MAC005260,Std,ACORN-Q,Adversity,100,3792.784,7.526700326,5.043595745,0,17
MAC005258,Std,ACORN-Q,Adversity,100,6942.371,7.526700326,9.23187633,0,17
MAC002781,Std,ACORN-Q,Adversity,100,2573.318,7.526700326,3.898966666,0,17
MAC002793,Std,ACORN-Q,Adversity,100,7130.915,7.526700326,10.80441667,0,17
MAC002357,ToU,ACORN-Q,Adversity,100,3970.625,7.526700326,5.899888558,1,17
MAC002803,Std,ACORN-Q,Adversity,100,4726.237,7.526700326,7.160965152,0,17
MAC002808,Std,ACORN-Q,Adversity,100,6318.016998,7.526700326,9.572753028,0,17
MAC002819,Std,ACORN-Q,Adversity,100,6963.566001,7.526700326,10.56686798,0,17
MAC002821,Std,ACORN-Q,Adversity,100,5830.982,7.526700326,8.861674772,0,17
MAC005236,Std,ACORN-Q,Adversity,100,4247.842,7.526700326,5.633742705,0,17
MAC002905,Std,ACORN-Q,Adversity,100,1114.331,7.526700326,1.838830033,0,17
MAC002906,Std,ACORN-Q,Adversity,100,4453.042,7.526700326,7.336148269,0,17
MAC002911,Std,ACORN-Q,Adversity,100,2775.497,7.526700326,4.595193709,0,17
MAC005108,Std,ACORN-Q,Adversity,100,6041.293,7.526700326,9.439520313,0,17
MAC003009,Std,ACORN-Q,Adversity,100,1136.607,7.526700326,3.275524495,0,17
MAC005105,Std,ACORN-Q,Adversity,100,2195.187,7.526700326,3.429979687,0,17
MAC005104,Std,ACORN-Q,Adversity,100,1982.139,7.526700326,3.097092187,0,17
MAC005103,Std,ACORN-Q,Adversity,100,11151.957,7.526700326,17.42493282,0,17
MAC003020,Std,ACORN-Q,Adversity,100,6109.381998,7.526700326,9.32730076,0,17
MAC003021,Std,ACORN-Q,Adversity,100,3038.639,7.526700326,4.639143511,0,17
MAC005095,Std,ACORN-Q,Adversity,100,2467.629,7.526700326,3.855670313,0,17
MAC003023,Std,ACORN-Q,Adversity,100,4906.857,7.526700326,7.491384733,0,17
MAC003024,Std,ACORN-Q,Adversity,100,2389.894,7.526700326,3.659868301,0,17
MAC005087,Std,ACORN-Q,Adversity,100,827.979,7.526700326,2.325783708,0,17
MAC003027,Std,ACORN-Q,Adversity,100,1262.959,7.526700326,1.92818168,0,17
MAC005082,Std,ACORN-Q,Adversity,101,3459.623,7.526700326,5.405660937,0,17
MAC003031,Std,ACORN-Q,Adversity,101,523.152,7.526700326,0.798705344,0,17
MAC003032,Std,ACORN-Q,Adversity,101,6208.512,7.526700326,9.478644275,0,17
MAC003003,Std,ACORN-Q,Adversity,101,3385.014,7.526700326,5.595064463,0,17
MAC005115,Std,ACORN-Q,Adversity,101,4609.873001,7.526700326,7.317258733,0,17
MAC005116,Std,ACORN-Q,Adversity,101,6458.020002,7.526700326,10.1222884,0,17
MAC002993,Std,ACORN-Q,Adversity,101,4909.281,7.526700326,8.11451405,0,17
MAC002916,Std,ACORN-Q,Adversity,101,2576.318,7.526700326,4.244345964,0,17
MAC002917,Std,ACORN-Q,Adversity,101,3854.088,7.526700326,6.349403624,0,17
MAC002934,Std,ACORN-Q,Adversity,101,4460.082,7.526700326,7.359871288,0,17
MAC002936,Std,ACORN-Q,Adversity,101,5078.061,7.526700326,8.393489256,0,17
MAC005163,Std,ACORN-Q,Adversity,101,4666.363,7.526700326,7.302602504,0,17
MAC005158,Std,ACORN-Q,Adversity,101,4370.527999,7.526700326,15.33518596,0,17
MAC002948,Std,ACORN-Q,Adversity,101,1465.576,7.526700326,2.418442244,0,17
MAC003036,Std,ACORN-Q,Adversity,101,3261.733,7.526700326,4.979745038,0,17
MAC002950,Std,ACORN-Q,Adversity,101,7237.898,7.526700326,11.94372607,0,17
MAC005142,Std,ACORN-Q,Adversity,101,4151.807,7.526700326,6.517750393,0,17
MAC002958,Std,ACORN-Q,Adversity,101,4405.762,7.526700326,7.270234323,0,17
MAC002967,Std,ACORN-Q,Adversity,101,2548.662,7.526700326,4.205712871,0,17
MAC005136,Std,ACORN-Q,Adversity,101,3502.17,7.526700326,5.480704225,0,17
MAC002969,Std,ACORN-Q,Adversity,101,8147.214001,7.526700326,13.4887649,0,17
MAC002976,Std,ACORN-Q,Adversity,101,146.044,7.526700326,0.764628272,0,17
MAC002988,Std,ACORN-Q,Adversity,101,2649.757,7.526700326,4.379763636,0,17
MAC005145,Std,ACORN-Q,Adversity,101,3020.132,7.526700326,5.521265082,0,17
MAC002736,Std,ACORN-Q,Adversity,101,2251.207001,7.526700326,3.400614805,0,17
MAC000227,Std,ACORN-Q,Adversity,101,12449.944,7.526700326,15.16436541,0,17
MAC004624,Std,ACORN-Q,Adversity,101,600.332,7.526700326,1.672233983,0,17
MAC004232,Std,ACORN-Q,Adversity,101,5972.646,7.526700326,9.231292117,0,17
MAC004228,Std,ACORN-Q,Adversity,101,7004.432001,7.526700326,10.82601546,0,17
MAC000174,Std,ACORN-Q,Adversity,101,17141.034,7.526700326,20.72676421,0,17
MAC003872,Std,ACORN-Q,Adversity,101,8672.421001,7.526700326,17.62687195,0,17
MAC004209,Std,ACORN-Q,Adversity,101,5745.362,7.526700326,8.935244168,0,17
MAC004208,Std,ACORN-Q,Adversity,101,9001.418,7.526700326,13.91254714,0,17
MAC003885,Std,ACORN-Q,Adversity,101,2840.253,7.526700326,5.772871952,0,17
MAC004187,Std,ACORN-Q,Adversity,101,5749.562001,7.526700326,8.8591094,0,17
MAC004183,Std,ACORN-Q,Adversity,101,6846.151002,7.526700326,10.56504784,0,17
MAC004182,Std,ACORN-Q,Adversity,101,5971.942,7.526700326,9.201759631,0,17
MAC000166,Std,ACORN-Q,Adversity,101,7957.711,7.526700326,9.610762077,0,17
